ensemblgene,entrezgene,gene_name,path_description,path_ID
ENSG00000077150,4791,NFKB2,MAPK signaling pathway,path:hsa04010
ENSG00000071054,9448,MAP4K4,MAPK signaling pathway,path:hsa04010
ENSG00000188130,6300,MAPK12,MAPK signaling pathway,path:hsa04010
ENSG00000137764,5607,MAP2K5,MAPK signaling pathway,path:hsa04010
ENSG00000099875,2872,MKNK2,MAPK signaling pathway,path:hsa04010
ENSG00000172575,10125,RASGRP1,MAPK signaling pathway,path:hsa04010
ENSG00000075388,2249,FGF4,MAPK signaling pathway,path:hsa04010
ENSG00000067191,782,CACNB1,MAPK signaling pathway,path:hsa04010
ENSG00000280962,80824,DUSP16,MAPK signaling pathway,path:hsa04010
ENSG00000006116,10368,CACNG3,MAPK signaling pathway,path:hsa04010
ENSG00000163513,7048,TGFBR2,MAPK signaling pathway,path:hsa04010
ENSG00000173327,4296,MAP3K11,MAPK signaling pathway,path:hsa04010
ENSG00000150630,7424,VEGFC,MAPK signaling pathway,path:hsa04010
ENSG00000281877,6195,RPS6KA1,MAPK signaling pathway,path:hsa04010
ENSG00000140443,3480,IGF1R,MAPK signaling pathway,path:hsa04010
ENSG00000142733,9064,MAP3K6,MAPK signaling pathway,path:hsa04010
ENSG00000126803,3306,HSPA2,MAPK signaling pathway,path:hsa04010
ENSG00000112062,1432,MAPK14,MAPK signaling pathway,path:hsa04010
ENSG00000138032,5495,PPM1B,MAPK signaling pathway,path:hsa04010
ENSG00000156711,5603,MAPK13,MAPK signaling pathway,path:hsa04010
ENSG00000168907,255189,PLA2G4F,MAPK signaling pathway,path:hsa04010
ENSG00000221823,5534,PPP3R1,MAPK signaling pathway,path:hsa04010
ENSG00000099860,4616,GADD45B,MAPK signaling pathway,path:hsa04010
ENSG00000198216,777,CACNA1E,MAPK signaling pathway,path:hsa04010
ENSG00000116473,5906,RAP1A,MAPK signaling pathway,path:hsa04010
ENSG00000102882,5595,MAPK3,MAPK signaling pathway,path:hsa04010
ENSG00000163235,7039,TGFA,MAPK signaling pathway,path:hsa04010
ENSG00000107831,2253,FGF8,MAPK signaling pathway,path:hsa04010
ENSG00000058335,5923,RASGRF1,MAPK signaling pathway,path:hsa04010
ENSG00000198909,4215,MAP3K3,MAPK signaling pathway,path:hsa04010
ENSG00000110786,84867,PTPN5,MAPK signaling pathway,path:hsa04010
ENSG00000127314,5908,RAP1B,MAPK signaling pathway,path:hsa04010
ENSG00000204209,1616,DAXX,MAPK signaling pathway,path:hsa04010
ENSG00000111266,80824,DUSP16,MAPK signaling pathway,path:hsa04010
ENSG00000138039,3973,LHCGR,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000121764,3061,HCRTR1,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000135577,4829,NMBR,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000181104,2149,F2R,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000168412,4543,MTNR1A,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000128310,8484,GALR3,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000135914,3357,HTR2B,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000162009,6755,SSTR5,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000133105,122042,RXFP2,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000113262,2916,GRM6,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000166603,4160,MC4R,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000122585,4852,NPY,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000187848,22953,P2RX2,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000145649,3001,GZMA,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000144407,5746,PTH2R,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000178623,2859,GPR35,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000116329,4985,OPRD1,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000101180,11255,HRH3,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000152207,57105,CYSLTR2,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000175868,797,CALCB,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000175591,5029,P2RY2,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000171596,10316,NMUR1,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000132671,6754,SSTR4,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000122420,5737,PTGFR,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000160013,5739,PTGIR,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000101188,4923,NTSR1,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000120903,1135,CHRNA2,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000127533,9002,F2RL3,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000176358,255061,TAC4,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000135569,9038,TAAR5,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000277044,4987,OPRL1,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000163485,134,ADORA1,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000169006,23620,NTSR2,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000170893,7200,TRH,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000116014,84634,KISS1R,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000113749,3274,HRH2,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000170425,136,ADORA2B,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000151090,7068,THRB,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000075073,6865,TACR2,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000277339,2832,NPBWR2,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000071677,51052,PRLH,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000136488,1442,CSH1,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000181408,2837,UTS2R,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000213218,1443,CSH2,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000113889,3827,KNG1,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000171873,146,ADRA1D,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000285456,1241,LTB4R,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000111886,2570,GABRR2,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000126233,57152,SLURP1,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000168398,624,BDKRB2,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000288474,117579,RLN3,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000125522,2832,NPBWR2,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000124089,4159,MC3R,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000128285,2847,MCHR1,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000169676,1816,DRD5,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000277069,51289,RXFP3,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000182631,51289,RXFP3,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000102539,2862,MLNR,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000125510,4987,OPRL1,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000164220,2151,F2RL2,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000213903,1241,LTB4R,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000108405,5023,P2RX1,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000182687,8811,GALR2,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000258839,4157,MC1R,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000185231,4158,MC2R,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000124205,1908,EDN3,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000180720,1132,CHRM4,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000129749,57053,CHRNA10,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000169684,1138,CHRNA5,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000105737,2901,GRIK5,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000170214,147,ADRA1B,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000186297,2558,GABRA5,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000204174,5540,NPY4R,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000101405,5020,OXT,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000161509,2905,GRIN2C,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000109991,5024,P2RX3,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000114812,7433,VIPR1,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000171136,117579,RLN3,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000105464,2906,GRIN2D,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000174944,9934,P2RY14,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000113580,2908,NR3C1,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000152822,2911,GRM1,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000101327,5173,PDYN,Neuroactive ligand-receptor interaction,path:hsa04080
ENSG00000136488,1442,CSH1,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000127588,51764,GNG13,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000136457,1101,CHAD,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000100385,3560,IL2RB,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000135424,3679,ITGA7,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000132906,842,CASP9,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000213218,1443,CSH2,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000075388,2249,FGF4,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000109321,374,AREG,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000175470,55844,PPP2R2D,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000228628,1388,ATF6B,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000077238,3566,IL4R,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000080824,3320,HSP90AA1,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000137713,5519,PPP2R1B,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000187266,2057,EPOR,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000234539,1388,ATF6B,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000276231,146850,PIK3R6,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000100485,6655,SOS2,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000082781,3693,ITGB5,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000111276,1027,CDKN1B,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000154001,5529,PPP2R5E,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000213676,1388,ATF6B,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000168468,1388,ATF6B,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000118971,894,CCND2,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000259207,3690,ITGB3,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000110092,595,CCND1,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000155629,118788,PIK3AP1,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000105221,208,AKT2,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000181104,2149,F2R,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000134460,3559,IL2RA,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000166913,7529,YWHAB,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000040199,23035,PHLPP2,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000168685,3575,IL7R,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000005961,3674,ITGA2B,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000150630,7424,VEGFC,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000141506,23533,PIK3R5,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000175634,6199,RPS6KB2,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000160741,200186,CRTC2,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000140443,3480,IGF1R,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000099617,1943,EFNA2,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000110799,7450,VWF,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000069966,10681,GNB5,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000102882,5595,MAPK3,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000174021,2787,GNG5,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000119630,5228,PGF,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000066027,5525,PPP2R5A,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000100721,8115,TCL1A,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000159445,117145,THEM4,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000070388,27006,FGF22,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000105639,3718,JAK3,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000163235,7039,TGFA,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000081913,23239,PHLPP1,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000140992,5170,PDPK1,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000134871,1284,COL4A2,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000049089,1298,COL9A2,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000128272,468,ATF4,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000282972,2786,GNG4,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000176697,627,BDNF,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000137801,7057,THBS1,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000168243,2786,GNG4,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000142166,3454,IFNAR1,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000144668,3680,ITGA9,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000134308,10971,YWHAQ,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000101680,284217,LAMA1,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000107831,2253,FGF8,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000206384,131873,COL6A6,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000162434,3716,JAK1,PI3K-Akt signaling pathway,path:hsa04151
ENSG00000129084,5682,PSMA1,Alzheimer disease,path:hsa05010
ENSG00000157388,776,CACNA1D,Alzheimer disease,path:hsa05010
ENSG00000105464,2906,GRIN2D,Alzheimer disease,path:hsa05010
ENSG00000196455,30849,PIK3R4,Alzheimer disease,path:hsa05010
ENSG00000143816,7483,WNT9A,Alzheimer disease,path:hsa05010
ENSG00000241837,539,ATP5PO,Alzheimer disease,path:hsa05010
ENSG00000206288,7922,SLC39A7,Alzheimer disease,path:hsa05010
ENSG00000156885,1339,COX6A2,Alzheimer disease,path:hsa05010
ENSG00000204435,1460,CSNK2B,Alzheimer disease,path:hsa05010
ENSG00000100764,5700,PSMC1,Alzheimer disease,path:hsa05010
ENSG00000276220,4696,NDUFA3,Alzheimer disease,path:hsa05010
ENSG00000167552,7846,TUBA1A,Alzheimer disease,path:hsa05010
ENSG00000233954,440567,UQCRHL,Alzheimer disease,path:hsa05010
ENSG00000165629,509,ATP5F1C,Alzheimer disease,path:hsa05010
ENSG00000165637,7417,VDAC2,Alzheimer disease,path:hsa05010
ENSG00000277722,4696,NDUFA3,Alzheimer disease,path:hsa05010
ENSG00000115233,10213,PSMD14,Alzheimer disease,path:hsa05010
ENSG00000274359,4696,NDUFA3,Alzheimer disease,path:hsa05010
ENSG00000178363,810,CALML3,Alzheimer disease,path:hsa05010
ENSG00000278365,4696,NDUFA3,Alzheimer disease,path:hsa05010
ENSG00000111775,1337,COX6A1,Alzheimer disease,path:hsa05010
ENSG00000152086,112714,TUBA3E,Alzheimer disease,path:hsa05010
ENSG00000127824,7277,TUBA4A,Alzheimer disease,path:hsa05010
ENSG00000004779,4706,NDUFAB1,Alzheimer disease,path:hsa05010
ENSG00000133195,201266,SLC39A11,Alzheimer disease,path:hsa05010
ENSG00000164405,27089,UQCRQ,Alzheimer disease,path:hsa05010
ENSG00000174886,126328,NDUFA11,Alzheimer disease,path:hsa05010
ENSG00000041357,5685,PSMA4,Alzheimer disease,path:hsa05010
ENSG00000136521,4711,NDUFB5,Alzheimer disease,path:hsa05010
ENSG00000276766,4696,NDUFA3,Alzheimer disease,path:hsa05010
ENSG00000165806,840,CASP7,Alzheimer disease,path:hsa05010
ENSG00000161202,1857,DVL3,Alzheimer disease,path:hsa05010
ENSG00000103126,8312,AXIN1,Alzheimer disease,path:hsa05010
ENSG00000276061,4696,NDUFA3,Alzheimer disease,path:hsa05010
ENSG00000178462,79861,TUBAL3,Alzheimer disease,path:hsa05010
ENSG00000066739,55102,ATG2B,Alzheimer disease,path:hsa05010
ENSG00000111432,11211,FZD10,Alzheimer disease,path:hsa05010
ENSG00000168653,4725,NDUFS5,Alzheimer disease,path:hsa05010
ENSG00000282291,201266,SLC39A11,Alzheimer disease,path:hsa05010
ENSG00000161281,1346,COX7A1,Alzheimer disease,path:hsa05010
ENSG00000064012,841,CASP8,Alzheimer disease,path:hsa05010
ENSG00000283447,4719,NDUFS1,Alzheimer disease,path:hsa05010
ENSG00000010256,7384,UQCRC1,Alzheimer disease,path:hsa05010
ENSG00000159352,5710,PSMD4,Alzheimer disease,path:hsa05010
ENSG00000281184,5689,PSMB1,Alzheimer disease,path:hsa05010
ENSG00000109390,4717,NDUFC1,Alzheimer disease,path:hsa05010
ENSG00000154611,143471,PSMA8,Alzheimer disease,path:hsa05010
ENSG00000196950,57181,SLC39A10,Alzheimer disease,path:hsa05010
ENSG00000224398,1460,CSNK2B,Alzheimer disease,path:hsa05010
ENSG00000126267,1340,COX6B1,Alzheimer disease,path:hsa05010
ENSG00000135940,1329,COX5B,Alzheimer disease,path:hsa05010
ENSG00000281221,5704,PSMC4,Alzheimer disease,path:hsa05010
ENSG00000273642,4696,NDUFA3,Alzheimer disease,path:hsa05010
ENSG00000183785,51807,TUBA8,Alzheimer disease,path:hsa05010
ENSG00000206406,1460,CSNK2B,Alzheimer disease,path:hsa05010
ENSG00000129007,91860,CALML4,Alzheimer disease,path:hsa05010
ENSG00000161509,2905,GRIN2C,Alzheimer disease,path:hsa05010
ENSG00000228875,1460,CSNK2B,Alzheimer disease,path:hsa05010
ENSG00000065518,4710,NDUFB4,Alzheimer disease,path:hsa05010
ENSG00000162736,23385,NCSTN,Alzheimer disease,path:hsa05010
ENSG00000023228,4719,NDUFS1,Alzheimer disease,path:hsa05010
ENSG00000176749,8851,CDK5R1,Alzheimer disease,path:hsa05010
ENSG00000137841,5330,PLCB2,Alzheimer disease,path:hsa05010
ENSG00000105221,208,AKT2,Alzheimer disease,path:hsa05010
ENSG00000229802,7922,SLC39A7,Alzheimer disease,path:hsa05010
ENSG00000115944,9167,COX7A2L,Alzheimer disease,path:hsa05010
ENSG00000008018,5689,PSMB1,Alzheimer disease,path:hsa05010
ENSG00000102882,5595,MAPK3,Alzheimer disease,path:hsa05010
ENSG00000159593,8883,NAE1,Alzheimer disease,path:hsa05010
ENSG00000224399,7922,SLC39A7,Alzheimer disease,path:hsa05010
ENSG00000275605,4696,NDUFA3,Alzheimer disease,path:hsa05010
ENSG00000145494,4726,NDUFS6,Alzheimer disease,path:hsa05010
ENSG00000134001,1965,EIF2S1,Alzheimer disease,path:hsa05010
ENSG00000230700,1460,CSNK2B,Alzheimer disease,path:hsa05010
ENSG00000198668,801,CALM1,Alzheimer disease,path:hsa05010
ENSG00000258947,10381,TUBB3,Alzheimer disease,path:hsa05010
ENSG00000029364,55334,SLC39A9,Alzheimer disease,path:hsa05010
ENSG00000169021,7386,UQCRFS1,Alzheimer disease,path:hsa05010
ENSG00000232960,1460,CSNK2B,Alzheimer disease,path:hsa05010
ENSG00000221823,5534,PPP3R1,Alzheimer disease,path:hsa05010
ENSG00000078142,5289,PIK3C3,Alzheimer disease,path:hsa05010
ENSG00000226614,7922,SLC39A7,Alzheimer disease,path:hsa05010
ENSG00000196289,441925,BECN2,Alzheimer disease,path:hsa05010
ENSG00000227402,7922,SLC39A7,Alzheimer disease,path:hsa05010
ENSG00000128272,468,ATF4,Alzheimer disease,path:hsa05010
ENSG00000137845,102,ADAM10,Alzheimer disease,path:hsa05010
ENSG00000061492,7478,WNT8A,Alzheimer disease,path:hsa05010
ENSG00000112473,7922,SLC39A7,Alzheimer disease,path:hsa05010
ENSG00000110497,55626,AMBRA1,Alzheimer disease,path:hsa05010
ENSG00000135390,517,ATP5MC2,Alzheimer disease,path:hsa05010
ENSG00000135925,80326,WNT10A,Alzheimer disease,path:hsa05010
ENSG00000166136,4714,NDUFB8,Alzheimer disease,path:hsa05010
ENSG00000175166,5708,PSMD2,Alzheimer disease,path:hsa05010
ENSG00000138821,64116,SLC39A8,Alzheimer disease,path:hsa05010
ENSG00000132906,842,CASP9,Alzheimer disease,path:hsa05010
ENSG00000127540,10975,UQCR11,Alzheimer disease,path:hsa05010
ENSG00000154723,522,ATP5PF,Alzheimer disease,path:hsa05010
ENSG00000130414,4705,NDUFA10,Alzheimer disease,path:hsa05010
ENSG00000100519,5706,PSMC6,Alzheimer disease,path:hsa05010
ENSG00000186010,51079,NDUFA13,Alzheimer disease,path:hsa05010
ENSG00000196296,487,ATP2A1,Alzheimer disease,path:hsa05010
ENSG00000123416,10376,TUBA1B,Alzheimer disease,path:hsa05010
ENSG00000154518,518,ATP5MC3,Alzheimer disease,path:hsa05010
ENSG00000070540,55062,WIPI1,Alzheimer disease,path:hsa05010
ENSG00000159377,5692,PSMB4,Alzheimer disease,path:hsa05010
ENSG00000167553,84790,TUBA1C,Alzheimer disease,path:hsa05010
ENSG00000151694,6868,ADAM17,Alzheimer disease,path:hsa05010
ENSG00000163251,7855,FZD5,Alzheimer disease,path:hsa05010
ENSG00000275724,4696,NDUFA3,Alzheimer disease,path:hsa05010
ENSG00000013275,5704,PSMC4,Alzheimer disease,path:hsa05010
ENSG00000170906,4696,NDUFA3,Alzheimer disease,path:hsa05010
ENSG00000085741,7481,WNT11,Alzheimer disease,path:hsa05010
ENSG00000154764,7476,WNT7A,Alzheimer disease,path:hsa05010
ENSG00000074370,489,ATP2A3,Alzheimer disease,path:hsa05010
ENSG00000137267,7280,TUBB2A,Alzheimer disease,path:hsa05010
ENSG00000178127,4729,NDUFV2,Alzheimer disease,path:hsa05010
ENSG00000143933,805,CALM2,Alzheimer disease,path:hsa05010
ENSG00000140990,4716,NDUFB10,Alzheimer disease,path:hsa05010
ENSG00000127184,1350,COX7C,Alzheimer disease,path:hsa05010
ENSG00000080815,5663,PSEN1,Alzheimer disease,path:hsa05010
ENSG00000224774,1460,CSNK2B,Alzheimer disease,path:hsa05010
ENSG00000110911,4891,SLC11A2,Alzheimer disease,path:hsa05010
ENSG00000176340,1351,COX8A,Alzheimer disease,path:hsa05010
ENSG00000087191,5705,PSMC5,Alzheimer disease,path:hsa05010
ENSG00000178363,810,CALML3,Parkinson disease,path:hsa05012
ENSG00000276061,4696,NDUFA3,Parkinson disease,path:hsa05012
ENSG00000135940,1329,COX5B,Parkinson disease,path:hsa05012
ENSG00000276766,4696,NDUFA3,Parkinson disease,path:hsa05012
ENSG00000288516,5566,PRKACA,Parkinson disease,path:hsa05012
ENSG00000143947,6233,RPS27A,Parkinson disease,path:hsa05012
ENSG00000165637,7417,VDAC2,Parkinson disease,path:hsa05012
ENSG00000126267,1340,COX6B1,Parkinson disease,path:hsa05012
ENSG00000206279,1616,DAXX,Parkinson disease,path:hsa05012
ENSG00000041357,5685,PSMA4,Parkinson disease,path:hsa05012
ENSG00000145349,817,CAMK2D,Parkinson disease,path:hsa05012
ENSG00000227046,1616,DAXX,Parkinson disease,path:hsa05012
ENSG00000281184,5689,PSMB1,Parkinson disease,path:hsa05012
ENSG00000168653,4725,NDUFS5,Parkinson disease,path:hsa05012
ENSG00000013275,5704,PSMC4,Parkinson disease,path:hsa05012
ENSG00000129084,5682,PSMA1,Parkinson disease,path:hsa05012
ENSG00000142319,6531,SLC6A3,Parkinson disease,path:hsa05012
ENSG00000008018,5689,PSMB1,Parkinson disease,path:hsa05012
ENSG00000241837,539,ATP5PO,Parkinson disease,path:hsa05012
ENSG00000154518,518,ATP5MC3,Parkinson disease,path:hsa05012
ENSG00000072062,5566,PRKACA,Parkinson disease,path:hsa05012
ENSG00000224399,7922,SLC39A7,Parkinson disease,path:hsa05012
ENSG00000178462,79861,TUBAL3,Parkinson disease,path:hsa05012
ENSG00000124181,5335,PLCG1,Parkinson disease,path:hsa05012
ENSG00000227402,7922,SLC39A7,Parkinson disease,path:hsa05012
ENSG00000156587,9246,UBE2L6,Parkinson disease,path:hsa05012
ENSG00000142168,6647,SOD1,Parkinson disease,path:hsa05012
ENSG00000283447,4719,NDUFS1,Parkinson disease,path:hsa05012
ENSG00000156885,1339,COX6A2,Parkinson disease,path:hsa05012
ENSG00000167552,7846,TUBA1A,Parkinson disease,path:hsa05012
ENSG00000175166,5708,PSMD2,Parkinson disease,path:hsa05012
ENSG00000231617,1616,DAXX,Parkinson disease,path:hsa05012
ENSG00000004779,4706,NDUFAB1,Parkinson disease,path:hsa05012
ENSG00000132906,842,CASP9,Parkinson disease,path:hsa05012
ENSG00000281221,5704,PSMC4,Parkinson disease,path:hsa05012
ENSG00000159377,5692,PSMB4,Parkinson disease,path:hsa05012
ENSG00000152086,112714,TUBA3E,Parkinson disease,path:hsa05012
ENSG00000277722,4696,NDUFA3,Parkinson disease,path:hsa05012
ENSG00000176340,1351,COX8A,Parkinson disease,path:hsa05012
ENSG00000137267,7280,TUBB2A,Parkinson disease,path:hsa05012
ENSG00000166136,4714,NDUFB8,Parkinson disease,path:hsa05012
ENSG00000206288,7922,SLC39A7,Parkinson disease,path:hsa05012
ENSG00000229396,1616,DAXX,Parkinson disease,path:hsa05012
ENSG00000100764,5700,PSMC1,Parkinson disease,path:hsa05012
ENSG00000206206,1616,DAXX,Parkinson disease,path:hsa05012
ENSG00000183785,51807,TUBA8,Parkinson disease,path:hsa05012
ENSG00000116288,11315,PARK7,Parkinson disease,path:hsa05012
ENSG00000165646,6571,SLC18A2,Parkinson disease,path:hsa05012
ENSG00000115233,10213,PSMD14,Parkinson disease,path:hsa05012
ENSG00000161281,1346,COX7A1,Parkinson disease,path:hsa05012
ENSG00000138821,64116,SLC39A8,Parkinson disease,path:hsa05012
ENSG00000204209,1616,DAXX,Parkinson disease,path:hsa05012
ENSG00000127540,10975,UQCR11,Parkinson disease,path:hsa05012
ENSG00000282291,201266,SLC39A11,Parkinson disease,path:hsa05012
ENSG00000275605,4696,NDUFA3,Parkinson disease,path:hsa05012
ENSG00000159352,5710,PSMD4,Parkinson disease,path:hsa05012
ENSG00000135390,517,ATP5MC2,Parkinson disease,path:hsa05012
ENSG00000134001,1965,EIF2S1,Parkinson disease,path:hsa05012
ENSG00000087191,5705,PSMC5,Parkinson disease,path:hsa05012
ENSG00000276220,4696,NDUFA3,Parkinson disease,path:hsa05012
